index,year,month,day,time,camera,tag,prediction
4164,2023,06,25,0020,B,PICT0747,1
4165,2023,06,25,0025,B,PICT0748,1
4166,2023,06,25,0030,B,PICT0749,1
4167,2023,06,25,0035,B,PICT0750,1
4168,2023,06,25,0040,B,PICT0751,1
4169,2023,06,25,0045,B,PICT0752,1
4170,2023,06,25,0050,B,PICT0753,1
4171,2023,06,25,0055,B,PICT0754,1
4172,2023,06,25,0100,B,PICT0755,1
4173,2023,06,25,0105,B,PICT0756,1
4174,2023,06,25,0110,B,PICT0757,1
4175,2023,06,25,0115,B,PICT0758,1
4176,2023,06,25,0120,B,PICT0759,1
4177,2023,06,25,0125,B,PICT0760,1
4178,2023,06,25,0130,B,PICT0761,1
4179,2023,06,25,0135,B,PICT0762,1
4180,2023,06,25,0140,B,PICT0763,1
4181,2023,06,25,0145,B,PICT0764,1
4182,2023,06,25,0150,B,PICT0765,1
4183,2023,06,25,0155,B,PICT0766,1
4184,2023,06,25,0200,B,PICT0767,1
4185,2023,06,25,0205,B,PICT0768,1
4186,2023,06,25,0210,B,PICT0769,1
4187,2023,06,25,0215,B,PICT0770,1
4188,2023,06,25,0220,B,PICT0771,1
4189,2023,06,25,0225,B,PICT0772,1
4190,2023,06,25,0230,B,PICT0773,1
4191,2023,06,25,0235,B,PICT0774,1
4192,2023,06,25,0240,B,PICT0775,1
4193,2023,06,25,0245,B,PICT0776,1
4194,2023,06,25,0250,B,PICT0777,1
4195,2023,06,25,0255,B,PICT0778,1
4196,2023,06,25,0300,B,PICT0779,1
4197,2023,06,25,0305,B,PICT0780,1
4198,2023,06,25,0310,B,PICT0781,1
4199,2023,06,25,0315,B,PICT0782,1
4200,2023,06,25,0320,B,PICT0783,1
4201,2023,06,25,0325,B,PICT0784,1
4202,2023,06,25,0330,B,PICT0785,1
4203,2023,06,25,0335,B,PICT0786,1
4204,2023,06,25,0340,B,PICT0787,1
4205,2023,06,25,0345,B,PICT0788,1
4206,2023,06,25,0350,B,PICT0789,1
4207,2023,06,25,0355,B,PICT0790,1
4208,2023,06,25,0400,B,PICT0791,1
4209,2023,06,25,0405,B,PICT0792,1
4210,2023,06,25,0410,B,PICT0793,1
4211,2023,06,25,0415,B,PICT0794,1
4212,2023,06,25,0420,B,PICT0795,1
4213,2023,06,25,0425,B,PICT0796,1
4214,2023,06,25,0430,B,PICT0797,1
4215,2023,06,25,0435,B,PICT0798,1
4216,2023,06,25,0440,B,PICT0799,1
4217,2023,06,25,0445,B,PICT0800,1
4218,2023,06,25,0450,B,PICT0801,1
4219,2023,06,25,0455,B,PICT0802,1
4220,2023,06,25,0500,B,PICT0803,1
4221,2023,06,25,0505,B,PICT0804,1
4222,2023,06,25,0510,B,PICT0805,1
4223,2023,06,25,0515,B,PICT0806,1
4224,2023,06,25,0520,B,PICT0807,1
4225,2023,06,25,0525,B,PICT0808,1
4226,2023,06,25,0530,B,PICT0809,1
4227,2023,06,25,0535,B,PICT0810,1
4228,2023,06,25,0540,B,PICT0811,1
4229,2023,06,25,0545,B,PICT0812,1
4230,2023,06,25,0550,B,PICT0813,1
4231,2023,06,25,0555,B,PICT0814,1
4232,2023,06,25,0600,B,PICT0815,1
4233,2023,06,25,0605,B,PICT0816,1
4234,2023,06,25,0610,B,PICT0817,1
4235,2023,06,25,0615,B,PICT0818,1
4236,2023,06,25,0620,B,PICT0819,1
4237,2023,06,25,0625,B,PICT0820,1
4238,2023,06,25,0630,B,PICT0821,1
4239,2023,06,25,0635,B,PICT0822,1
4240,2023,06,25,0640,B,PICT0823,1
4241,2023,06,25,0645,B,PICT0824,1
4242,2023,06,25,0650,B,PICT0825,1
4243,2023,06,25,0655,B,PICT0826,1
4244,2023,06,25,0700,B,PICT0827,1
4245,2023,06,25,0705,B,PICT0828,1
4246,2023,06,25,0710,B,PICT0829,1
4247,2023,06,25,0715,B,PICT0830,1
4248,2023,06,25,0720,B,PICT0831,1
4249,2023,06,25,0725,B,PICT0832,1
4250,2023,06,25,0730,B,PICT0833,1
4251,2023,06,25,0735,B,PICT0834,1
4252,2023,06,25,0740,B,PICT0835,1
4253,2023,06,25,0745,B,PICT0836,1
4254,2023,06,25,0750,B,PICT0837,1
4255,2023,06,25,0755,B,PICT0838,1
4256,2023,06,25,0800,B,PICT0839,1
4257,2023,06,25,0805,B,PICT0840,1
4258,2023,06,25,0810,B,PICT0841,1
4259,2023,06,25,0815,B,PICT0842,1
4260,2023,06,25,0820,B,PICT0843,1
4261,2023,06,25,0825,B,PICT0844,1
4262,2023,06,25,0830,B,PICT0845,1
4263,2023,06,25,0835,B,PICT0846,1
4264,2023,06,25,0840,B,PICT0847,1
4265,2023,06,25,0845,B,PICT0848,1
4266,2023,06,25,0850,B,PICT0849,1
4267,2023,06,25,0855,B,PICT0850,1
4268,2023,06,25,0900,B,PICT0851,1
4269,2023,06,25,0905,B,PICT0852,1
4270,2023,06,25,0910,B,PICT0853,1
4271,2023,06,25,0915,B,PICT0854,1
4272,2023,06,25,0920,B,PICT0855,1
4273,2023,06,25,0925,B,PICT0856,1
4274,2023,06,25,0930,B,PICT0857,1
4275,2023,06,25,0935,B,PICT0858,1
4276,2023,06,25,0940,B,PICT0859,1
4277,2023,06,25,0945,B,PICT0860,1
4278,2023,06,25,0950,B,PICT0861,1
4279,2023,06,25,0955,B,PICT0862,1
4280,2023,06,25,1000,B,PICT0863,1
4281,2023,06,25,1005,B,PICT0864,1
4282,2023,06,25,1010,B,PICT0865,1
4283,2023,06,25,1015,B,PICT0866,1
4284,2023,06,25,1020,B,PICT0867,1
4285,2023,06,25,1025,B,PICT0868,1
4286,2023,06,25,1030,B,PICT0869,1
4287,2023,06,25,1035,B,PICT0870,1
4288,2023,06,25,1040,B,PICT0871,1
4289,2023,06,25,1045,B,PICT0872,1
4290,2023,06,25,1050,B,PICT0873,1
4291,2023,06,25,1055,B,PICT0874,1
4292,2023,06,25,1100,B,PICT0875,1
4293,2023,06,25,1105,B,PICT0876,1
4294,2023,06,25,1110,B,PICT0877,1
4295,2023,06,25,1115,B,PICT0878,1
4296,2023,06,25,1120,B,PICT0879,1
4297,2023,06,25,1125,B,PICT0880,1
4298,2023,06,25,1130,B,PICT0881,1
4299,2023,06,25,1135,B,PICT0882,1
4300,2023,06,25,1140,B,PICT0883,1
4301,2023,06,25,1145,B,PICT0884,1
4302,2023,06,25,1150,B,PICT0885,1
4303,2023,06,25,1155,B,PICT0886,1
4304,2023,06,25,1224,B,PICT0887,1
4305,2023,06,25,1229,B,PICT0888,1
4306,2023,06,25,1234,B,PICT0889,1
4307,2023,06,25,1239,B,PICT0890,1
4308,2023,06,25,1244,B,PICT0891,1
4309,2023,06,25,1249,B,PICT0892,1
4310,2023,06,25,1254,B,PICT0893,1
4311,2023,06,25,1259,B,PICT0894,1
4312,2023,06,25,1304,B,PICT0895,1
4313,2023,06,25,1309,B,PICT0896,1
4314,2023,06,25,1314,B,PICT0897,1
4315,2023,06,25,1319,B,PICT0898,1
4316,2023,06,25,1324,B,PICT0899,1
4317,2023,06,25,1329,B,PICT0900,1
4318,2023,06,25,1334,B,PICT0901,1
4319,2023,06,25,1339,B,PICT0902,1
4320,2023,06,25,1344,B,PICT0903,1
4321,2023,06,25,1349,B,PICT0904,1
4322,2023,06,25,1354,B,PICT0905,1
4323,2023,06,25,1359,B,PICT0906,1
4324,2023,06,25,1404,B,PICT0907,1
4325,2023,06,25,1409,B,PICT0908,1
4326,2023,06,25,1414,B,PICT0909,1
4327,2023,06,25,1419,B,PICT0910,1
4328,2023,06,25,1424,B,PICT0911,1
4329,2023,06,25,1429,B,PICT0912,1
4330,2023,06,25,1434,B,PICT0913,1
4331,2023,06,25,1439,B,PICT0914,1
4332,2023,06,25,1444,B,PICT0915,1
4333,2023,06,25,1449,B,PICT0916,1
4334,2023,06,25,1454,B,PICT0917,1
4335,2023,06,25,1459,B,PICT0918,1
4336,2023,06,25,1504,B,PICT0919,1
4337,2023,06,25,1509,B,PICT0920,1
4338,2023,06,25,1514,B,PICT0921,1
4339,2023,06,25,1519,B,PICT0922,1
4340,2023,06,25,1524,B,PICT0923,1
4341,2023,06,25,1529,B,PICT0924,1
4342,2023,06,25,1534,B,PICT0925,1
4343,2023,06,25,1539,B,PICT0926,1
4344,2023,06,25,1544,B,PICT0927,1
4345,2023,06,25,1549,B,PICT0928,1
4346,2023,06,25,1554,B,PICT0929,1
4347,2023,06,25,1559,B,PICT0930,1
4348,2023,06,25,1604,B,PICT0931,0
4349,2023,06,25,1609,B,PICT0932,1
4350,2023,06,25,1614,B,PICT0933,1
4351,2023,06,25,1619,B,PICT0934,0
4352,2023,06,25,1624,B,PICT0935,1
4353,2023,06,25,1629,B,PICT0936,0
4354,2023,06,25,1634,B,PICT0937,1
4355,2023,06,25,1639,B,PICT0938,1
4356,2023,06,25,1644,B,PICT0939,1
4357,2023,06,25,1649,B,PICT0940,1
4358,2023,06,25,1654,B,PICT0941,1
4359,2023,06,25,1659,B,PICT0942,1
4360,2023,06,25,1704,B,PICT0943,1
4361,2023,06,25,1709,B,PICT0944,1
4362,2023,06,25,1714,B,PICT0945,1
4363,2023,06,25,1719,B,PICT0946,1
4364,2023,06,25,1724,B,PICT0947,1
4365,2023,06,25,1729,B,PICT0948,1
4366,2023,06,25,1734,B,PICT0949,1
4367,2023,06,25,1739,B,PICT0950,1
4368,2023,06,25,1744,B,PICT0951,1
4369,2023,06,25,1749,B,PICT0952,1
4370,2023,06,25,1754,B,PICT0953,1
4371,2023,06,25,1759,B,PICT0954,1
4372,2023,06,25,1804,B,PICT0955,1
4373,2023,06,25,1809,B,PICT0956,1
4374,2023,06,25,1814,B,PICT0957,0
4375,2023,06,25,1819,B,PICT0958,1
4376,2023,06,25,1824,B,PICT0959,1
4377,2023,06,25,1829,B,PICT0960,1
4378,2023,06,25,1834,B,PICT0961,1
4379,2023,06,25,1839,B,PICT0962,1
4380,2023,06,25,1844,B,PICT0963,1
4381,2023,06,25,1849,B,PICT0964,1
4382,2023,06,25,1854,B,PICT0965,1
4383,2023,06,25,1859,B,PICT0966,0
4384,2023,06,25,1904,B,PICT0967,1
4385,2023,06,25,1909,B,PICT0968,1
4386,2023,06,25,1914,B,PICT0969,1
4387,2023,06,25,1919,B,PICT0970,1
4388,2023,06,25,1924,B,PICT0971,1
4389,2023,06,25,1929,B,PICT0972,1
4390,2023,06,25,1934,B,PICT0973,1
4391,2023,06,25,1939,B,PICT0974,1
4392,2023,06,25,1944,B,PICT0975,1
4393,2023,06,25,1949,B,PICT0976,1
4394,2023,06,25,1954,B,PICT0977,1
4395,2023,06,25,1959,B,PICT0978,1
4396,2023,06,25,2004,B,PICT0979,1
4397,2023,06,25,2009,B,PICT0980,1
4398,2023,06,25,2014,B,PICT0981,1
4399,2023,06,25,2019,B,PICT0982,1
4400,2023,06,25,2024,B,PICT0983,1
4401,2023,06,25,2029,B,PICT0984,1
4402,2023,06,25,2034,B,PICT0985,1
4403,2023,06,25,2039,B,PICT0986,1
4404,2023,06,25,2044,B,PICT0987,1
4405,2023,06,25,2049,B,PICT0988,1
4406,2023,06,25,2054,B,PICT0989,1
4407,2023,06,25,2059,B,PICT0990,1
4408,2023,06,25,2104,B,PICT0991,1
4409,2023,06,25,2109,B,PICT0992,1
4410,2023,06,25,2114,B,PICT0993,1
4411,2023,06,25,2119,B,PICT0994,1
4412,2023,06,25,2124,B,PICT0995,1
4413,2023,06,25,2129,B,PICT0996,1
4414,2023,06,25,2134,B,PICT0997,1
4415,2023,06,25,2139,B,PICT0998,1
4416,2023,06,25,2144,B,PICT0999,1
4417,2023,06,25,2149,B,PICT1000,1
4418,2023,06,25,2154,B,PICT1001,1
4419,2023,06,25,2159,B,PICT1002,1
4420,2023,06,25,2204,B,PICT1003,1
4421,2023,06,25,2209,B,PICT1004,1
4422,2023,06,25,2214,B,PICT1005,1
4423,2023,06,25,2219,B,PICT1006,1
4424,2023,06,25,2224,B,PICT1007,1
4425,2023,06,25,2229,B,PICT1008,1
4426,2023,06,25,2234,B,PICT1009,1
4427,2023,06,25,2239,B,PICT1010,1
4428,2023,06,25,2244,B,PICT1011,1
4429,2023,06,25,2249,B,PICT1012,1
4430,2023,06,25,2254,B,PICT1013,1
4431,2023,06,25,2259,B,PICT1014,1
4432,2023,06,25,2304,B,PICT1015,1
4433,2023,06,25,2309,B,PICT1016,1
4434,2023,06,25,2314,B,PICT1017,1
4435,2023,06,25,2319,B,PICT1018,1
4436,2023,06,25,2324,B,PICT1019,1
4437,2023,06,25,2329,B,PICT1020,1
4438,2023,06,25,2334,B,PICT1021,1
4439,2023,06,25,2339,B,PICT1022,1
4440,2023,06,25,2344,B,PICT1023,1
4441,2023,06,25,2349,B,PICT1024,1
4442,2023,06,25,2354,B,PICT1025,1
4443,2023,06,25,2359,B,PICT1026,1
4444,2023,06,26,0004,B,PICT1027,1
4445,2023,06,26,0009,B,PICT1028,1
4446,2023,06,26,0014,B,PICT1029,1
4447,2023,06,26,0019,B,PICT1030,1
4448,2023,06,26,0024,B,PICT1031,1
4449,2023,06,26,0029,B,PICT1032,1
4450,2023,06,26,0034,B,PICT1033,1
4451,2023,06,26,0039,B,PICT1034,1
4452,2023,06,26,0044,B,PICT1035,1
4453,2023,06,26,0049,B,PICT1036,1
4454,2023,06,26,0054,B,PICT1037,1
4455,2023,06,26,0059,B,PICT1038,1
4456,2023,06,26,0104,B,PICT1039,1
4457,2023,06,26,0109,B,PICT1040,1
4458,2023,06,26,0114,B,PICT1041,1
4459,2023,06,26,0119,B,PICT1042,1
4460,2023,06,26,0124,B,PICT1043,1
4461,2023,06,26,0129,B,PICT1044,1
4462,2023,06,26,0134,B,PICT1045,1
4463,2023,06,26,0139,B,PICT1046,1
4464,2023,06,26,0144,B,PICT1047,1
4465,2023,06,26,0149,B,PICT1048,1
4466,2023,06,26,0154,B,PICT1049,1
4467,2023,06,26,0159,B,PICT1050,1
4468,2023,06,26,0204,B,PICT1051,1
4469,2023,06,26,0209,B,PICT1052,1
4470,2023,06,26,0214,B,PICT1053,1
4471,2023,06,26,0219,B,PICT1054,1
4472,2023,06,26,0224,B,PICT1055,1
4473,2023,06,26,0229,B,PICT1056,1
4474,2023,06,26,0234,B,PICT1057,1
4475,2023,06,26,0239,B,PICT1058,1
4476,2023,06,26,0244,B,PICT1059,1
4477,2023,06,26,0249,B,PICT1060,1
4478,2023,06,26,0254,B,PICT1061,1
4479,2023,06,26,0259,B,PICT1062,1
4480,2023,06,26,0304,B,PICT1063,1
4481,2023,06,26,0309,B,PICT1064,1
4482,2023,06,26,0314,B,PICT1065,1
4483,2023,06,26,0319,B,PICT1066,1
4484,2023,06,26,0324,B,PICT1067,1
4485,2023,06,26,0329,B,PICT1068,1
4486,2023,06,26,0334,B,PICT1069,1
4487,2023,06,26,0339,B,PICT1070,1
4488,2023,06,26,0344,B,PICT1071,1
4489,2023,06,26,0349,B,PICT1072,1
4490,2023,06,26,0354,B,PICT1073,1
4491,2023,06,26,0359,B,PICT1074,1
4492,2023,06,26,0404,B,PICT1075,1
4493,2023,06,26,0409,B,PICT1076,1
4494,2023,06,26,0414,B,PICT1077,1
4495,2023,06,26,0419,B,PICT1078,1
4496,2023,06,26,0424,B,PICT1079,1
4497,2023,06,26,0429,B,PICT1080,1
4498,2023,06,26,0434,B,PICT1081,1
4499,2023,06,26,0439,B,PICT1082,1
4500,2023,06,26,0444,B,PICT1083,1
4501,2023,06,26,0449,B,PICT1084,1
4502,2023,06,26,0454,B,PICT1085,1
4503,2023,06,26,0459,B,PICT1086,1
4504,2023,06,26,0504,B,PICT1087,1
4505,2023,06,26,0509,B,PICT1088,1
4506,2023,06,26,0514,B,PICT1089,1
4507,2023,06,26,0519,B,PICT1090,1
4508,2023,06,26,0524,B,PICT1091,1
4509,2023,06,26,0529,B,PICT1092,1
4510,2023,06,26,0534,B,PICT1093,1
4511,2023,06,26,0539,B,PICT1094,1
4512,2023,06,26,0544,B,PICT1095,1
4513,2023,06,26,0549,B,PICT1096,1
4514,2023,06,26,0554,B,PICT1097,1
4515,2023,06,26,0559,B,PICT1098,1
4516,2023,06,26,0604,B,PICT1099,1
4517,2023,06,26,0609,B,PICT1100,1
4518,2023,06,26,0614,B,PICT1101,1
4519,2023,06,26,0619,B,PICT1102,1
4520,2023,06,26,0624,B,PICT1103,1
4521,2023,06,26,0629,B,PICT1104,1
4522,2023,06,26,0634,B,PICT1105,1
4523,2023,06,26,0639,B,PICT1106,1
4524,2023,06,26,0644,B,PICT1107,1
4525,2023,06,26,0649,B,PICT1108,1
4526,2023,06,26,0654,B,PICT1109,1
4527,2023,06,26,0659,B,PICT1110,1
4528,2023,06,26,0704,B,PICT1111,1
4529,2023,06,26,0709,B,PICT1112,1
4530,2023,06,26,0714,B,PICT1113,1
4531,2023,06,26,0719,B,PICT1114,1
4532,2023,06,26,0724,B,PICT1115,1
4533,2023,06,26,0729,B,PICT1116,1
4534,2023,06,26,0734,B,PICT1117,1
4535,2023,06,26,0739,B,PICT1118,1
4536,2023,06,26,0744,B,PICT1119,1
4537,2023,06,26,0749,B,PICT1120,1
4538,2023,06,26,0754,B,PICT1121,1
4539,2023,06,26,0759,B,PICT1122,1
4540,2023,06,26,0804,B,PICT1123,1
4541,2023,06,26,0809,B,PICT1124,1
4542,2023,06,26,0814,B,PICT1125,1
4543,2023,06,26,0819,B,PICT1126,1
4544,2023,06,26,0824,B,PICT1127,1
4545,2023,06,26,0829,B,PICT1128,1
4546,2023,06,26,0834,B,PICT1129,1
4547,2023,06,26,0839,B,PICT1130,1
4548,2023,06,26,0844,B,PICT1131,1
4549,2023,06,26,0849,B,PICT1132,1
4550,2023,06,26,0854,B,PICT1133,1
4551,2023,06,26,0859,B,PICT1134,1
4552,2023,06,26,0904,B,PICT1135,1
4553,2023,06,26,0909,B,PICT1136,1
4554,2023,06,26,0914,B,PICT1137,1
4555,2023,06,26,0919,B,PICT1138,1
4556,2023,06,26,0924,B,PICT1139,1
4557,2023,06,26,0929,B,PICT1140,1
4558,2023,06,26,0934,B,PICT1141,1
4559,2023,06,26,0939,B,PICT1142,1
4560,2023,06,26,0944,B,PICT1143,1
4561,2023,06,26,0949,B,PICT1144,1
4562,2023,06,26,0954,B,PICT1145,1
4563,2023,06,26,0959,B,PICT1146,1
4564,2023,06,26,1004,B,PICT1147,1
4565,2023,06,26,1009,B,PICT1148,1
4566,2023,06,26,1014,B,PICT1149,1
4567,2023,06,26,1019,B,PICT1150,1
4568,2023,06,26,1024,B,PICT1151,1
4569,2023,06,26,1029,B,PICT1152,1
4570,2023,06,26,1034,B,PICT1153,1
4571,2023,06,26,1039,B,PICT1154,1
4572,2023,06,26,1044,B,PICT1155,1
4573,2023,06,26,1049,B,PICT1156,1
4574,2023,06,26,1054,B,PICT1157,1
4575,2023,06,26,1059,B,PICT1158,1
4576,2023,06,26,1104,B,PICT1159,1
4577,2023,06,26,1109,B,PICT1160,1
4578,2023,06,26,1114,B,PICT1161,1
4579,2023,06,26,1119,B,PICT1162,1
4580,2023,06,26,1124,B,PICT1163,1
4581,2023,06,26,1129,B,PICT1164,1
4582,2023,06,26,1134,B,PICT1165,1
4583,2023,06,26,1139,B,PICT1166,1
4584,2023,06,26,1144,B,PICT1167,1
4585,2023,06,26,1149,B,PICT1168,1
4586,2023,06,26,1154,B,PICT1169,1
4587,2023,06,26,1159,B,PICT1170,1
4588,2023,06,26,1224,B,PICT1171,1
4589,2023,06,26,1229,B,PICT1172,1
4590,2023,06,26,1234,B,PICT1173,1
4591,2023,06,26,1239,B,PICT1174,1
4592,2023,06,26,1244,B,PICT1175,1
4593,2023,06,26,1249,B,PICT1176,1
4594,2023,06,26,1254,B,PICT1177,1
4595,2023,06,26,1259,B,PICT1178,1
4596,2023,06,26,1304,B,PICT1179,1
4597,2023,06,26,1309,B,PICT1180,1
4598,2023,06,26,1314,B,PICT1181,1
4599,2023,06,26,1319,B,PICT1182,1
4600,2023,06,26,1324,B,PICT1183,1
4601,2023,06,26,1329,B,PICT1184,1
4602,2023,06,26,1334,B,PICT1185,1
4603,2023,06,26,1339,B,PICT1186,1
4604,2023,06,26,1344,B,PICT1187,1
4605,2023,06,26,1349,B,PICT1188,1
4606,2023,06,26,1354,B,PICT1189,1
4607,2023,06,26,1359,B,PICT1190,1
4608,2023,06,26,1404,B,PICT1191,1
4609,2023,06,26,1409,B,PICT1192,1
4610,2023,06,26,1414,B,PICT1193,1
4611,2023,06,26,1419,B,PICT1194,1
4612,2023,06,26,1424,B,PICT1195,1
4613,2023,06,26,1429,B,PICT1196,1
4614,2023,06,26,1434,B,PICT1197,1
4615,2023,06,26,1439,B,PICT1198,1
4616,2023,06,26,1444,B,PICT1199,1
4617,2023,06,26,1449,B,PICT1200,1
4618,2023,06,26,1454,B,PICT1201,1
4619,2023,06,26,1459,B,PICT1202,1
4620,2023,06,26,1504,B,PICT1203,1
4621,2023,06,26,1509,B,PICT1204,1
4622,2023,06,26,1514,B,PICT1205,1
4623,2023,06,26,1519,B,PICT1206,1
4624,2023,06,26,1524,B,PICT1207,1
4625,2023,06,26,1529,B,PICT1208,1
4626,2023,06,26,1534,B,PICT1209,1
4627,2023,06,26,1539,B,PICT1210,1
4628,2023,06,26,1544,B,PICT1211,1
4629,2023,06,26,1549,B,PICT1212,1
4630,2023,06,26,1554,B,PICT1213,0
4631,2023,06,26,1559,B,PICT1214,1
4632,2023,06,26,1604,B,PICT1215,1
4633,2023,06,26,1609,B,PICT1216,1
4634,2023,06,26,1614,B,PICT1217,1
4635,2023,06,26,1619,B,PICT1218,0
4636,2023,06,26,1624,B,PICT1219,1
4637,2023,06,26,1629,B,PICT1220,0
4638,2023,06,26,1634,B,PICT1221,0
4639,2023,06,26,1639,B,PICT1222,0
4640,2023,06,26,1644,B,PICT1223,1
4641,2023,06,26,1649,B,PICT1224,1
4642,2023,06,26,1654,B,PICT1225,1
4643,2023,06,26,1659,B,PICT1226,1
4644,2023,06,26,1704,B,PICT1227,1
4645,2023,06,26,1709,B,PICT1228,1
4646,2023,06,26,1714,B,PICT1229,1
4647,2023,06,26,1719,B,PICT1230,1
4648,2023,06,26,1724,B,PICT1231,1
4649,2023,06,26,1729,B,PICT1232,1
4650,2023,06,26,1734,B,PICT1233,1
4651,2023,06,26,1739,B,PICT1234,1
4652,2023,06,26,1744,B,PICT1235,1
4653,2023,06,26,1749,B,PICT1236,1
4654,2023,06,26,1754,B,PICT1237,1
4655,2023,06,26,1759,B,PICT1238,1
4656,2023,06,26,1804,B,PICT1239,1
4657,2023,06,26,1809,B,PICT1240,1
4658,2023,06,26,1814,B,PICT1241,1
4659,2023,06,26,1819,B,PICT1242,1
4660,2023,06,26,1824,B,PICT1243,0
4661,2023,06,26,1829,B,PICT1244,1
4662,2023,06,26,1834,B,PICT1245,1
4663,2023,06,26,1839,B,PICT1246,1
4664,2023,06,26,1844,B,PICT1247,1
4665,2023,06,26,1849,B,PICT1248,1
4666,2023,06,26,1854,B,PICT1249,1
4667,2023,06,26,1859,B,PICT1250,1
4668,2023,06,26,1904,B,PICT1251,1
4669,2023,06,26,1909,B,PICT1252,1
4670,2023,06,26,1914,B,PICT1253,1
4671,2023,06,26,1919,B,PICT1254,1
4672,2023,06,26,1924,B,PICT1255,1
4673,2023,06,26,1929,B,PICT1256,1
4674,2023,06,26,1934,B,PICT1257,1
4675,2023,06,26,1939,B,PICT1258,1
4676,2023,06,26,1944,B,PICT1259,1
4677,2023,06,26,1949,B,PICT1260,1
4678,2023,06,26,1954,B,PICT1261,1
4679,2023,06,26,1959,B,PICT1262,1
4680,2023,06,26,2004,B,PICT1263,1
4681,2023,06,26,2009,B,PICT1264,1
4682,2023,06,26,2014,B,PICT1265,1
4683,2023,06,26,2019,B,PICT1266,1
4684,2023,06,26,2024,B,PICT1267,1
4685,2023,06,26,2029,B,PICT1268,1
4686,2023,06,26,2034,B,PICT1269,1
4687,2023,06,26,2039,B,PICT1270,1
4688,2023,06,26,2044,B,PICT1271,1
4689,2023,06,26,2049,B,PICT1272,1
4690,2023,06,26,2054,B,PICT1273,1
4691,2023,06,26,2059,B,PICT1274,1
4692,2023,06,26,2104,B,PICT1275,1
4693,2023,06,26,2109,B,PICT1276,1
4694,2023,06,26,2114,B,PICT1277,1
4695,2023,06,26,2119,B,PICT1278,1
4696,2023,06,26,2124,B,PICT1279,1
4697,2023,06,26,2129,B,PICT1280,1
4698,2023,06,26,2134,B,PICT1281,1
4699,2023,06,26,2139,B,PICT1282,1
4700,2023,06,26,2144,B,PICT1283,1
4701,2023,06,26,2149,B,PICT1284,1
4702,2023,06,26,2154,B,PICT1285,1
4703,2023,06,26,2159,B,PICT1286,1
4704,2023,06,26,2204,B,PICT1287,1
4705,2023,06,26,2209,B,PICT1288,1
4706,2023,06,26,2214,B,PICT1289,1
4707,2023,06,26,2219,B,PICT1290,1
4708,2023,06,26,2224,B,PICT1291,1
4709,2023,06,26,2229,B,PICT1292,1
4710,2023,06,26,2234,B,PICT1293,1
4711,2023,06,26,2239,B,PICT1294,1
4712,2023,06,26,2244,B,PICT1295,1
4713,2023,06,26,2249,B,PICT1296,1
4714,2023,06,26,2254,B,PICT1297,1
4715,2023,06,26,2259,B,PICT1298,1
4716,2023,06,26,2304,B,PICT1299,1
4717,2023,06,26,2309,B,PICT1300,1
4718,2023,06,26,2314,B,PICT1301,1
4719,2023,06,26,2319,B,PICT1302,1
4720,2023,06,26,2324,B,PICT1303,1
4721,2023,06,26,2329,B,PICT1304,1
4722,2023,06,26,2334,B,PICT1305,1
4723,2023,06,26,2339,B,PICT1306,1
4724,2023,06,26,2344,B,PICT1307,1
4725,2023,06,26,2349,B,PICT1308,1
4726,2023,06,26,2354,B,PICT1309,1
4727,2023,06,26,2359,B,PICT1310,1
4728,2023,06,27,0004,B,PICT1311,1
4729,2023,06,27,0009,B,PICT1312,1
4730,2023,06,27,0014,B,PICT1313,1
4731,2023,06,27,0019,B,PICT1314,1
4732,2023,06,27,0024,B,PICT1315,1
4733,2023,06,27,0029,B,PICT1316,1
4734,2023,06,27,0034,B,PICT1317,1
4735,2023,06,27,0039,B,PICT1318,1
4736,2023,06,27,0044,B,PICT1319,1
4737,2023,06,27,0049,B,PICT1320,1
4738,2023,06,27,0054,B,PICT1321,1
4739,2023,06,27,0059,B,PICT1322,1
4740,2023,06,27,0104,B,PICT1323,1
4741,2023,06,27,0109,B,PICT1324,1
4742,2023,06,27,0114,B,PICT1325,1
4743,2023,06,27,0119,B,PICT1326,1
4744,2023,06,27,0124,B,PICT1327,1
4745,2023,06,27,0129,B,PICT1328,1
4746,2023,06,27,0134,B,PICT1329,1
4747,2023,06,27,0139,B,PICT1330,1
4748,2023,06,27,0144,B,PICT1331,1
4749,2023,06,27,0149,B,PICT1332,1
4750,2023,06,27,0154,B,PICT1333,1
4751,2023,06,27,0159,B,PICT1334,1
4752,2023,06,27,0204,B,PICT1335,1
4753,2023,06,27,0209,B,PICT1336,1
4754,2023,06,27,0214,B,PICT1337,1
4755,2023,06,27,0219,B,PICT1338,1
4756,2023,06,27,0224,B,PICT1339,1
4757,2023,06,27,0229,B,PICT1340,1
4758,2023,06,27,0234,B,PICT1341,1
4759,2023,06,27,0239,B,PICT1342,1
4760,2023,06,27,0244,B,PICT1343,1
4761,2023,06,27,0249,B,PICT1344,1
4762,2023,06,27,0254,B,PICT1345,1
4763,2023,06,27,0259,B,PICT1346,1
4764,2023,06,27,0304,B,PICT1347,1
4765,2023,06,27,0309,B,PICT1348,1
4766,2023,06,27,0314,B,PICT1349,1
4767,2023,06,27,0319,B,PICT1350,1
4768,2023,06,27,0324,B,PICT1351,1
4769,2023,06,27,0329,B,PICT1352,1
4770,2023,06,27,0334,B,PICT1353,1
