index,year,month,day,time,camera,tag,prediction
1494,2023,07,06,0703,B,PICT3934,1
1495,2023,07,06,0708,B,PICT3935,1
1496,2023,07,06,0713,B,PICT3936,1
1497,2023,07,06,0718,B,PICT3937,1
1498,2023,07,06,0723,B,PICT3938,1
1499,2023,07,06,0728,B,PICT3939,1
1500,2023,07,06,0733,B,PICT3940,1
1501,2023,07,06,0738,B,PICT3941,1
1502,2023,07,06,0743,B,PICT3942,1
1503,2023,07,06,0748,B,PICT3943,1
1504,2023,07,06,0753,B,PICT3944,1
1505,2023,07,06,0758,B,PICT3945,1
1506,2023,07,06,0803,B,PICT3946,1
1507,2023,07,06,0808,B,PICT3947,1
1508,2023,07,06,0813,B,PICT3948,1
1509,2023,07,06,0818,B,PICT3949,1
1510,2023,07,06,0823,B,PICT3950,1
1511,2023,07,06,0828,B,PICT3951,1
1512,2023,07,06,0833,B,PICT3952,1
1513,2023,07,06,0838,B,PICT3953,1
1514,2023,07,06,0843,B,PICT3954,1
1515,2023,07,06,0848,B,PICT3955,1
1516,2023,07,06,0853,B,PICT3956,1
1517,2023,07,06,0858,B,PICT3957,1
1518,2023,07,06,0903,B,PICT3958,1
1519,2023,07,06,0908,B,PICT3959,1
1520,2023,07,06,0913,B,PICT3960,1
1521,2023,07,06,0918,B,PICT3961,1
1522,2023,07,06,0923,B,PICT3962,1
1523,2023,07,06,0928,B,PICT3963,1
1524,2023,07,06,0933,B,PICT3964,1
1525,2023,07,06,0938,B,PICT3965,1
1526,2023,07,06,0943,B,PICT3966,1
1527,2023,07,06,0948,B,PICT3967,1
1528,2023,07,06,0953,B,PICT3968,1
1529,2023,07,06,0958,B,PICT3969,1
1530,2023,07,06,1003,B,PICT3970,1
1531,2023,07,06,1008,B,PICT3971,1
1532,2023,07,06,1013,B,PICT3972,1
1533,2023,07,06,1018,B,PICT3973,1
1534,2023,07,06,1023,B,PICT3974,1
1535,2023,07,06,1028,B,PICT3975,1
1536,2023,07,06,1033,B,PICT3976,1
1537,2023,07,06,1038,B,PICT3977,1
1538,2023,07,06,1043,B,PICT3978,1
1539,2023,07,06,1048,B,PICT3979,1
1540,2023,07,06,1053,B,PICT3980,1
1541,2023,07,06,1058,B,PICT3981,1
1542,2023,07,06,1103,B,PICT3982,1
1543,2023,07,06,1108,B,PICT3983,1
1544,2023,07,06,1113,B,PICT3984,1
1545,2023,07,06,1118,B,PICT3985,1
1546,2023,07,06,1123,B,PICT3986,1
1547,2023,07,06,1128,B,PICT3987,1
1548,2023,07,06,1133,B,PICT3988,1
1549,2023,07,06,1138,B,PICT3989,1
1550,2023,07,06,1143,B,PICT3990,1
1551,2023,07,06,1148,B,PICT3991,1
1552,2023,07,06,1153,B,PICT3992,1
1553,2023,07,06,1158,B,PICT3993,1
1554,2023,07,06,1233,B,PICT3994,1
1555,2023,07,06,1238,B,PICT3995,1
1556,2023,07,06,1243,B,PICT3996,1
1557,2023,07,06,1248,B,PICT3997,1
1558,2023,07,06,1253,B,PICT3998,1
1559,2023,07,06,1258,B,PICT3999,1
1560,2023,07,06,1303,B,PICT4000,1
1561,2023,07,06,1308,B,PICT4001,1
1562,2023,07,06,1313,B,PICT4002,1
1563,2023,07,06,1318,B,PICT4003,1
1564,2023,07,06,1323,B,PICT4004,1
1565,2023,07,06,1328,B,PICT4005,1
1566,2023,07,06,1333,B,PICT4006,1
1567,2023,07,06,1338,B,PICT4007,1
1568,2023,07,06,1343,B,PICT4008,1
1569,2023,07,06,1348,B,PICT4009,1
1570,2023,07,06,1353,B,PICT4010,1
1571,2023,07,06,1358,B,PICT4011,1
1572,2023,07,06,1403,B,PICT4012,1
1573,2023,07,06,1408,B,PICT4013,1
1574,2023,07,06,1413,B,PICT4014,1
1575,2023,07,06,1418,B,PICT4015,1
1576,2023,07,06,1423,B,PICT4016,1
1577,2023,07,06,1428,B,PICT4017,1
1578,2023,07,06,1433,B,PICT4018,1
1579,2023,07,06,1438,B,PICT4019,1
1580,2023,07,06,1443,B,PICT4020,1
1581,2023,07,06,1448,B,PICT4021,1
1582,2023,07,06,1453,B,PICT4022,1
1583,2023,07,06,1458,B,PICT4023,1
1584,2023,07,06,1503,B,PICT4024,1
1585,2023,07,06,1508,B,PICT4025,1
1586,2023,07,06,1513,B,PICT4026,1
1587,2023,07,06,1518,B,PICT4027,1
1588,2023,07,06,1523,B,PICT4028,1
1589,2023,07,06,1528,B,PICT4029,1
1590,2023,07,06,1533,B,PICT4030,1
1591,2023,07,06,1538,B,PICT4031,1
1592,2023,07,06,1543,B,PICT4032,1
1593,2023,07,06,1548,B,PICT4033,1
1594,2023,07,06,1553,B,PICT4034,1
1595,2023,07,06,1558,B,PICT4035,1
1596,2023,07,06,1603,B,PICT4036,1
1597,2023,07,06,1608,B,PICT4037,1
1598,2023,07,06,1613,B,PICT4038,1
1599,2023,07,06,1618,B,PICT4039,1
1600,2023,07,06,1623,B,PICT4040,1
1601,2023,07,06,1628,B,PICT4041,1
1602,2023,07,06,1633,B,PICT4042,1
1603,2023,07,06,1638,B,PICT4043,1
1604,2023,07,06,1643,B,PICT4044,1
1605,2023,07,06,1648,B,PICT4045,1
1606,2023,07,06,1653,B,PICT4046,1
1607,2023,07,06,1658,B,PICT4047,1
1608,2023,07,06,1703,B,PICT4048,1
1609,2023,07,06,1708,B,PICT4049,1
1610,2023,07,06,1713,B,PICT4050,1
1611,2023,07,06,1718,B,PICT4051,1
1612,2023,07,06,1723,B,PICT4052,1
1613,2023,07,06,1728,B,PICT4053,1
1614,2023,07,06,1733,B,PICT4054,1
1615,2023,07,06,1738,B,PICT4055,1
1616,2023,07,06,1743,B,PICT4056,1
1617,2023,07,06,1748,B,PICT4057,1
1618,2023,07,06,1753,B,PICT4058,1
1619,2023,07,06,1758,B,PICT4059,1
1620,2023,07,06,1803,B,PICT4060,1
1621,2023,07,06,1808,B,PICT4061,1
1622,2023,07,06,1813,B,PICT4062,1
1623,2023,07,06,1818,B,PICT4063,1
1624,2023,07,06,1823,B,PICT4064,1
1625,2023,07,06,1828,B,PICT4065,1
1626,2023,07,06,1833,B,PICT4066,1
1627,2023,07,06,1838,B,PICT4067,0
1628,2023,07,06,1843,B,PICT4068,0
1629,2023,07,06,1848,B,PICT4069,0
1630,2023,07,06,1853,B,PICT4070,1
1631,2023,07,06,1858,B,PICT4071,0
1632,2023,07,06,1903,B,PICT4072,0
1633,2023,07,06,1908,B,PICT4073,0
1634,2023,07,06,1913,B,PICT4074,1
1635,2023,07,06,1918,B,PICT4075,0
1636,2023,07,06,1923,B,PICT4076,1
1637,2023,07,06,1928,B,PICT4077,1
1638,2023,07,06,1933,B,PICT4078,1
1639,2023,07,06,1938,B,PICT4079,1
1640,2023,07,06,1943,B,PICT4080,1
1641,2023,07,06,1948,B,PICT4081,1
1642,2023,07,06,1953,B,PICT4082,1
1643,2023,07,06,1958,B,PICT4083,1
1644,2023,07,06,2003,B,PICT4084,1
1645,2023,07,06,2008,B,PICT4085,1
1646,2023,07,06,2013,B,PICT4086,1
1647,2023,07,06,2018,B,PICT4087,1
1648,2023,07,06,2023,B,PICT4088,1
1649,2023,07,06,2028,B,PICT4089,1
1650,2023,07,06,2033,B,PICT4090,1
1651,2023,07,06,2038,B,PICT4091,1
1652,2023,07,06,2043,B,PICT4092,1
1653,2023,07,06,2048,B,PICT4093,1
1654,2023,07,06,2053,B,PICT4094,1
1655,2023,07,06,2058,B,PICT4095,1
1656,2023,07,06,2103,B,PICT4096,1
1657,2023,07,06,2108,B,PICT4097,1
1658,2023,07,06,2113,B,PICT4098,1
1659,2023,07,06,2118,B,PICT4099,1
1660,2023,07,06,2123,B,PICT4100,1
1661,2023,07,06,2128,B,PICT4101,1
1662,2023,07,06,2133,B,PICT4102,1
1663,2023,07,06,2138,B,PICT4103,1
1664,2023,07,06,2143,B,PICT4104,1
1665,2023,07,06,2148,B,PICT4105,1
1666,2023,07,06,2153,B,PICT4106,1
1667,2023,07,06,2158,B,PICT4107,1
1668,2023,07,06,2203,B,PICT4108,1
1669,2023,07,06,2208,B,PICT4109,1
1670,2023,07,06,2213,B,PICT4110,1
1671,2023,07,06,2218,B,PICT4111,1
1672,2023,07,06,2223,B,PICT4112,1
1673,2023,07,06,2228,B,PICT4113,1
1674,2023,07,06,2233,B,PICT4114,1
1675,2023,07,06,2238,B,PICT4115,1
1676,2023,07,06,2243,B,PICT4116,1
1677,2023,07,06,2248,B,PICT4117,1
1678,2023,07,06,2253,B,PICT4118,1
1679,2023,07,06,2258,B,PICT4119,1
1680,2023,07,06,2303,B,PICT4120,1
1681,2023,07,06,2308,B,PICT4121,1
1682,2023,07,06,2313,B,PICT4122,1
1683,2023,07,06,2318,B,PICT4123,1
1684,2023,07,06,2323,B,PICT4124,1
1685,2023,07,06,2328,B,PICT4125,1
1686,2023,07,06,2333,B,PICT4126,1
1687,2023,07,06,2338,B,PICT4127,1
1688,2023,07,06,2343,B,PICT4128,1
1689,2023,07,06,2348,B,PICT4129,1
1690,2023,07,06,2353,B,PICT4130,1
1691,2023,07,06,2358,B,PICT4131,1
1692,2023,07,07,0003,B,PICT4132,1
1693,2023,07,07,0008,B,PICT4133,1
1694,2023,07,07,0013,B,PICT4134,1
1695,2023,07,07,0018,B,PICT4135,1
1696,2023,07,07,0023,B,PICT4136,1
1697,2023,07,07,0028,B,PICT4137,1
1698,2023,07,07,0033,B,PICT4138,1
1699,2023,07,07,0038,B,PICT4139,1
1700,2023,07,07,0043,B,PICT4140,1
1701,2023,07,07,0048,B,PICT4141,1
1702,2023,07,07,0053,B,PICT4142,1
1703,2023,07,07,0058,B,PICT4143,1
1704,2023,07,07,0103,B,PICT4144,1
1705,2023,07,07,0108,B,PICT4145,1
1706,2023,07,07,0113,B,PICT4146,1
1707,2023,07,07,0118,B,PICT4147,1
1708,2023,07,07,0123,B,PICT4148,1
1709,2023,07,07,0128,B,PICT4149,1
1710,2023,07,07,0133,B,PICT4150,1
1711,2023,07,07,0138,B,PICT4151,1
1712,2023,07,07,0143,B,PICT4152,1
1713,2023,07,07,0148,B,PICT4153,1
1714,2023,07,07,0153,B,PICT4154,1
1715,2023,07,07,0158,B,PICT4155,1
1716,2023,07,07,0203,B,PICT4156,1
1717,2023,07,07,0208,B,PICT4157,1
1718,2023,07,07,0213,B,PICT4158,1
1719,2023,07,07,0218,B,PICT4159,1
1720,2023,07,07,0223,B,PICT4160,1
1721,2023,07,07,0228,B,PICT4161,1
1722,2023,07,07,0233,B,PICT4162,1
1723,2023,07,07,0238,B,PICT4163,1
1724,2023,07,07,0243,B,PICT4164,1
1725,2023,07,07,0248,B,PICT4165,1
1726,2023,07,07,0253,B,PICT4166,1
1727,2023,07,07,0258,B,PICT4167,1
1728,2023,07,07,0303,B,PICT4168,1
1729,2023,07,07,0308,B,PICT4169,1
1730,2023,07,07,0313,B,PICT4170,1
1731,2023,07,07,0318,B,PICT4171,1
1732,2023,07,07,0323,B,PICT4172,1
1733,2023,07,07,0328,B,PICT4173,1
1734,2023,07,07,0333,B,PICT4174,1
1735,2023,07,07,0338,B,PICT4175,1
1736,2023,07,07,0343,B,PICT4176,1
1737,2023,07,07,0348,B,PICT4177,1
1738,2023,07,07,0353,B,PICT4178,1
1739,2023,07,07,0358,B,PICT4179,1
1740,2023,07,07,0403,B,PICT4180,1
1741,2023,07,07,0408,B,PICT4181,1
1742,2023,07,07,0413,B,PICT4182,1
1743,2023,07,07,0418,B,PICT4183,1
1744,2023,07,07,0423,B,PICT4184,1
1745,2023,07,07,0428,B,PICT4185,1
1746,2023,07,07,0433,B,PICT4186,1
1747,2023,07,07,0438,B,PICT4187,1
1748,2023,07,07,0443,B,PICT4188,1
1749,2023,07,07,0448,B,PICT4189,1
1750,2023,07,07,0453,B,PICT4190,1
1751,2023,07,07,0458,B,PICT4191,1
1752,2023,07,07,0503,B,PICT4192,1
1753,2023,07,07,0508,B,PICT4193,1
1754,2023,07,07,0513,B,PICT4194,1
1755,2023,07,07,0518,B,PICT4195,1
1756,2023,07,07,0523,B,PICT4196,1
1757,2023,07,07,0528,B,PICT4197,1
1758,2023,07,07,0533,B,PICT4198,1
1759,2023,07,07,0538,B,PICT4199,1
1760,2023,07,07,0543,B,PICT4200,1
1761,2023,07,07,0548,B,PICT4201,1
1762,2023,07,07,0553,B,PICT4202,1
1763,2023,07,07,0558,B,PICT4203,1
1764,2023,07,07,0603,B,PICT4204,1
1765,2023,07,07,0608,B,PICT4205,1
1766,2023,07,07,0613,B,PICT4206,1
1767,2023,07,07,0618,B,PICT4207,1
1768,2023,07,07,0623,B,PICT4208,1
1769,2023,07,07,0628,B,PICT4209,1
1770,2023,07,07,0633,B,PICT4210,1
1771,2023,07,07,0638,B,PICT4211,1
1772,2023,07,07,0643,B,PICT4212,1
1773,2023,07,07,0648,B,PICT4213,1
1774,2023,07,07,0653,B,PICT4214,1
1775,2023,07,07,0658,B,PICT4215,1
1776,2023,07,07,0703,B,PICT4216,1
1777,2023,07,07,0708,B,PICT4217,1
1778,2023,07,07,0713,B,PICT4218,1
1779,2023,07,07,0718,B,PICT4219,1
1780,2023,07,07,0723,B,PICT4220,1
1781,2023,07,07,0728,B,PICT4221,1
1782,2023,07,07,0733,B,PICT4222,1
1783,2023,07,07,0738,B,PICT4223,1
1784,2023,07,07,0743,B,PICT4224,1
1785,2023,07,07,0748,B,PICT4225,1
1786,2023,07,07,0753,B,PICT4226,1
1787,2023,07,07,0758,B,PICT4227,1
1788,2023,07,07,0803,B,PICT4228,1
1789,2023,07,07,0808,B,PICT4229,1
1790,2023,07,07,0813,B,PICT4230,1
1791,2023,07,07,0818,B,PICT4231,1
1792,2023,07,07,0823,B,PICT4232,1
1793,2023,07,07,0828,B,PICT4233,1
1794,2023,07,07,0833,B,PICT4234,1
1795,2023,07,07,0838,B,PICT4235,1
1796,2023,07,07,0843,B,PICT4236,1
1797,2023,07,07,0848,B,PICT4237,1
1798,2023,07,07,0853,B,PICT4238,1
1799,2023,07,07,0858,B,PICT4239,1
1800,2023,07,07,0903,B,PICT4240,1
1801,2023,07,07,0908,B,PICT4241,1
1802,2023,07,07,0913,B,PICT4242,1
1803,2023,07,07,0918,B,PICT4243,1
1804,2023,07,07,0923,B,PICT4244,1
1805,2023,07,07,0928,B,PICT4245,1
1806,2023,07,07,0933,B,PICT4246,1
1807,2023,07,07,0938,B,PICT4247,1
1808,2023,07,07,0943,B,PICT4248,1
1809,2023,07,07,0948,B,PICT4249,1
1810,2023,07,07,0953,B,PICT4250,1
1811,2023,07,07,0958,B,PICT4251,1
1812,2023,07,07,1003,B,PICT4252,1
1813,2023,07,07,1008,B,PICT4253,1
1814,2023,07,07,1013,B,PICT4254,1
1815,2023,07,07,1018,B,PICT4255,1
1816,2023,07,07,1023,B,PICT4256,1
1817,2023,07,07,1028,B,PICT4257,1
1818,2023,07,07,1033,B,PICT4258,1
1819,2023,07,07,1038,B,PICT4259,1
1820,2023,07,07,1043,B,PICT4260,1
1821,2023,07,07,1048,B,PICT4261,1
1822,2023,07,07,1053,B,PICT4262,1
1823,2023,07,07,1058,B,PICT4263,1
1824,2023,07,07,1103,B,PICT4264,1
1825,2023,07,07,1108,B,PICT4265,1
1826,2023,07,07,1113,B,PICT4266,1
1827,2023,07,07,1118,B,PICT4267,1
1828,2023,07,07,1123,B,PICT4268,1
1829,2023,07,07,1128,B,PICT4269,1
1830,2023,07,07,1133,B,PICT4270,1
1831,2023,07,07,1138,B,PICT4271,1
1832,2023,07,07,1143,B,PICT4272,1
1833,2023,07,07,1148,B,PICT4273,1
1834,2023,07,07,1153,B,PICT4274,1
1835,2023,07,07,1158,B,PICT4275,1
1836,2023,07,07,1235,B,PICT4276,1
1837,2023,07,07,1240,B,PICT4277,1
1838,2023,07,07,1245,B,PICT4278,1
1839,2023,07,07,1250,B,PICT4279,1
1840,2023,07,07,1255,B,PICT4280,1
1841,2023,07,07,1300,B,PICT4281,1
1842,2023,07,07,1305,B,PICT4282,1
1843,2023,07,07,1310,B,PICT4283,1
1844,2023,07,07,1315,B,PICT4284,1
1845,2023,07,07,1320,B,PICT4285,1
1846,2023,07,07,1325,B,PICT4286,1
1847,2023,07,07,1330,B,PICT4287,1
1848,2023,07,07,1335,B,PICT4288,1
1849,2023,07,07,1340,B,PICT4289,1
1850,2023,07,07,1345,B,PICT4290,1
1851,2023,07,07,1350,B,PICT4291,1
1852,2023,07,07,1355,B,PICT4292,1
1853,2023,07,07,1400,B,PICT4293,1
1854,2023,07,07,1405,B,PICT4294,1
1855,2023,07,07,1410,B,PICT4295,1
1856,2023,07,07,1415,B,PICT4296,1
1857,2023,07,07,1420,B,PICT4297,1
1858,2023,07,07,1425,B,PICT4298,1
1859,2023,07,07,1430,B,PICT4299,1
1860,2023,07,07,1435,B,PICT4300,1
1861,2023,07,07,1440,B,PICT4301,1
1862,2023,07,07,1445,B,PICT4302,1
1863,2023,07,07,1450,B,PICT4303,1
1864,2023,07,07,1455,B,PICT4304,1
1865,2023,07,07,1500,B,PICT4305,1
1866,2023,07,07,1505,B,PICT4306,1
1867,2023,07,07,1510,B,PICT4307,1
1868,2023,07,07,1515,B,PICT4308,1
1869,2023,07,07,1520,B,PICT4309,1
1870,2023,07,07,1525,B,PICT4310,1
1871,2023,07,07,1530,B,PICT4311,1
1872,2023,07,07,1535,B,PICT4312,1
1873,2023,07,07,1540,B,PICT4313,1
1874,2023,07,07,1545,B,PICT4314,1
1875,2023,07,07,1550,B,PICT4315,1
1876,2023,07,07,1555,B,PICT4316,1
1877,2023,07,07,1600,B,PICT4317,1
1878,2023,07,07,1605,B,PICT4318,1
1879,2023,07,07,1610,B,PICT4319,1
1880,2023,07,07,1615,B,PICT4320,1
1881,2023,07,07,1620,B,PICT4321,1
1882,2023,07,07,1625,B,PICT4322,1
1883,2023,07,07,1630,B,PICT4323,1
1884,2023,07,07,1635,B,PICT4324,1
1885,2023,07,07,1640,B,PICT4325,1
1886,2023,07,07,1645,B,PICT4326,1
1887,2023,07,07,1650,B,PICT4327,1
1888,2023,07,07,1655,B,PICT4328,1
1889,2023,07,07,1700,B,PICT4329,1
1890,2023,07,07,1705,B,PICT4330,1
1891,2023,07,07,1710,B,PICT4331,1
1892,2023,07,07,1715,B,PICT4332,1
1893,2023,07,07,1720,B,PICT4333,1
1894,2023,07,07,1725,B,PICT4334,1
1895,2023,07,07,1730,B,PICT4335,1
1896,2023,07,07,1735,B,PICT4336,1
1897,2023,07,07,1740,B,PICT4337,1
1898,2023,07,07,1745,B,PICT4338,1
1899,2023,07,07,1750,B,PICT4339,1
1900,2023,07,07,1755,B,PICT4340,1
1901,2023,07,07,1800,B,PICT4341,1
1902,2023,07,07,1805,B,PICT4342,1
1903,2023,07,07,1810,B,PICT4343,1
1904,2023,07,07,1815,B,PICT4344,1
1905,2023,07,07,1820,B,PICT4345,1
1906,2023,07,07,1825,B,PICT4346,1
1907,2023,07,07,1830,B,PICT4347,1
1908,2023,07,07,1835,B,PICT4348,1
1909,2023,07,07,1840,B,PICT4349,1
1910,2023,07,07,1845,B,PICT4350,1
1911,2023,07,07,1850,B,PICT4351,1
1912,2023,07,07,1855,B,PICT4352,1
1913,2023,07,07,1900,B,PICT4353,1
1914,2023,07,07,1905,B,PICT4354,1
1915,2023,07,07,1910,B,PICT4355,1
1916,2023,07,07,1915,B,PICT4356,1
1917,2023,07,07,1920,B,PICT4357,1
1918,2023,07,07,1925,B,PICT4358,1
1919,2023,07,07,1930,B,PICT4359,1
1920,2023,07,07,1935,B,PICT4360,1
1921,2023,07,07,1940,B,PICT4361,1
1922,2023,07,07,1945,B,PICT4362,1
1923,2023,07,07,1950,B,PICT4363,1
1924,2023,07,07,1955,B,PICT4364,1
1925,2023,07,07,2000,B,PICT4365,1
1926,2023,07,07,2005,B,PICT4366,1
1927,2023,07,07,2010,B,PICT4367,1
1928,2023,07,07,2015,B,PICT4368,1
1929,2023,07,07,2020,B,PICT4369,1
1930,2023,07,07,2025,B,PICT4370,1
1931,2023,07,07,2030,B,PICT4371,1
1932,2023,07,07,2035,B,PICT4372,1
1933,2023,07,07,2040,B,PICT4373,1
1934,2023,07,07,2045,B,PICT4374,1
1935,2023,07,07,2050,B,PICT4375,1
1936,2023,07,07,2055,B,PICT4376,1
1937,2023,07,07,2100,B,PICT4377,1
1938,2023,07,07,2105,B,PICT4378,1
1939,2023,07,07,2110,B,PICT4379,1
1940,2023,07,07,2115,B,PICT4380,1
1941,2023,07,07,2120,B,PICT4381,1
1942,2023,07,07,2125,B,PICT4382,1
1943,2023,07,07,2130,B,PICT4383,1
1944,2023,07,07,2135,B,PICT4384,1
1945,2023,07,07,2140,B,PICT4385,1
1946,2023,07,07,2145,B,PICT4386,1
1947,2023,07,07,2150,B,PICT4387,1
1948,2023,07,07,2155,B,PICT4388,1
1949,2023,07,07,2200,B,PICT4389,1
1950,2023,07,07,2205,B,PICT4390,1
1951,2023,07,07,2210,B,PICT4391,1
1952,2023,07,07,2215,B,PICT4392,1
1953,2023,07,07,2220,B,PICT4393,1
1954,2023,07,07,2225,B,PICT4394,1
1955,2023,07,07,2230,B,PICT4395,1
1956,2023,07,07,2235,B,PICT4396,1
1957,2023,07,07,2240,B,PICT4397,1
1958,2023,07,07,2245,B,PICT4398,1
1959,2023,07,07,2250,B,PICT4399,1
1960,2023,07,07,2255,B,PICT4400,1
1961,2023,07,07,2300,B,PICT4401,1
1962,2023,07,07,2305,B,PICT4402,1
1963,2023,07,07,2310,B,PICT4403,1
1964,2023,07,07,2315,B,PICT4404,1
1965,2023,07,07,2320,B,PICT4405,1
1966,2023,07,07,2325,B,PICT4406,1
1967,2023,07,07,2330,B,PICT4407,1
1968,2023,07,07,2335,B,PICT4408,1
1969,2023,07,07,2340,B,PICT4409,1
1970,2023,07,07,2345,B,PICT4410,1
1971,2023,07,07,2350,B,PICT4411,1
1972,2023,07,07,2355,B,PICT4412,1
1973,2023,07,08,0000,B,PICT4413,1
1974,2023,07,08,0005,B,PICT4414,1
1975,2023,07,08,0010,B,PICT4415,1
1976,2023,07,08,0015,B,PICT4416,1
1977,2023,07,08,0020,B,PICT4417,1
1978,2023,07,08,0025,B,PICT4418,1
1979,2023,07,08,0030,B,PICT4419,1
1980,2023,07,08,0035,B,PICT4420,1
1981,2023,07,08,0040,B,PICT4421,1
1982,2023,07,08,0045,B,PICT4422,1
1983,2023,07,08,0050,B,PICT4423,1
1984,2023,07,08,0055,B,PICT4424,1
1985,2023,07,08,0100,B,PICT4425,1
1986,2023,07,08,0105,B,PICT4426,1
1987,2023,07,08,0110,B,PICT4427,1
1988,2023,07,08,0115,B,PICT4428,1
1989,2023,07,08,0120,B,PICT4429,1
1990,2023,07,08,0125,B,PICT4430,1
1991,2023,07,08,0130,B,PICT4431,1
1992,2023,07,08,0135,B,PICT4432,1
1993,2023,07,08,0140,B,PICT4433,1
1994,2023,07,08,0145,B,PICT4434,1
1995,2023,07,08,0150,B,PICT4435,1
1996,2023,07,08,0155,B,PICT4436,1
1997,2023,07,08,0200,B,PICT4437,1
1998,2023,07,08,0205,B,PICT4438,1
1999,2023,07,08,0210,B,PICT4439,1
2000,2023,07,08,0215,B,PICT4440,1
2001,2023,07,08,0220,B,PICT4441,1
2002,2023,07,08,0225,B,PICT4442,1
2003,2023,07,08,0230,B,PICT4443,1
2004,2023,07,08,0235,B,PICT4444,1
2005,2023,07,08,0240,B,PICT4445,1
2006,2023,07,08,0245,B,PICT4446,1
2007,2023,07,08,0250,B,PICT4447,1
2008,2023,07,08,0255,B,PICT4448,1
2009,2023,07,08,0300,B,PICT4449,1
2010,2023,07,08,0305,B,PICT4450,1
2011,2023,07,08,0310,B,PICT4451,1
2012,2023,07,08,0315,B,PICT4452,1
2013,2023,07,08,0320,B,PICT4453,1
2014,2023,07,08,0325,B,PICT4454,1
2015,2023,07,08,0330,B,PICT4455,1
2016,2023,07,08,0335,B,PICT4456,1
2017,2023,07,08,0340,B,PICT4457,1
2018,2023,07,08,0345,B,PICT4458,1
2019,2023,07,08,0350,B,PICT4459,1
2020,2023,07,08,0355,B,PICT4460,1
2021,2023,07,08,0400,B,PICT4461,1
2022,2023,07,08,0405,B,PICT4462,1
2023,2023,07,08,0410,B,PICT4463,1
2024,2023,07,08,0415,B,PICT4464,1
2025,2023,07,08,0420,B,PICT4465,1
2026,2023,07,08,0425,B,PICT4466,1
2027,2023,07,08,0430,B,PICT4467,1
2028,2023,07,08,0435,B,PICT4468,1
2029,2023,07,08,0440,B,PICT4469,1
2030,2023,07,08,0445,B,PICT4470,1
2031,2023,07,08,0450,B,PICT4471,1
2032,2023,07,08,0455,B,PICT4472,1
2033,2023,07,08,0500,B,PICT4473,1
2034,2023,07,08,0505,B,PICT4474,1
2035,2023,07,08,0510,B,PICT4475,1
2036,2023,07,08,0515,B,PICT4476,1
2037,2023,07,08,0520,B,PICT4477,1
2038,2023,07,08,0525,B,PICT4478,1
2039,2023,07,08,0530,B,PICT4479,1
2040,2023,07,08,0535,B,PICT4480,1
2041,2023,07,08,0540,B,PICT4481,1
2042,2023,07,08,0545,B,PICT4482,1
2043,2023,07,08,0550,B,PICT4483,1
2044,2023,07,08,0555,B,PICT4484,1
2045,2023,07,08,0600,B,PICT4485,1
2046,2023,07,08,0605,B,PICT4486,1
2047,2023,07,08,0610,B,PICT4487,1
2048,2023,07,08,0615,B,PICT4488,1
2049,2023,07,08,0620,B,PICT4489,1
2050,2023,07,08,0625,B,PICT4490,1
2051,2023,07,08,0630,B,PICT4491,1
2052,2023,07,08,0635,B,PICT4492,1
2053,2023,07,08,0640,B,PICT4493,1
2054,2023,07,08,0645,B,PICT4494,1
2055,2023,07,08,0650,B,PICT4495,1
2056,2023,07,08,0655,B,PICT4496,1
2057,2023,07,08,0700,B,PICT4497,1
2058,2023,07,08,0705,B,PICT4498,1
2059,2023,07,08,0710,B,PICT4499,1
2060,2023,07,08,0715,B,PICT4500,1
2061,2023,07,08,0720,B,PICT4501,1
2062,2023,07,08,0725,B,PICT4502,1
2063,2023,07,08,0730,B,PICT4503,1
2064,2023,07,08,0735,B,PICT4504,1
2065,2023,07,08,0740,B,PICT4505,1
2066,2023,07,08,0745,B,PICT4506,1
2067,2023,07,08,0750,B,PICT4507,1
2068,2023,07,08,0755,B,PICT4508,1
2069,2023,07,08,0800,B,PICT4509,1
2070,2023,07,08,0805,B,PICT4510,1
2071,2023,07,08,0810,B,PICT4511,1
2072,2023,07,08,0815,B,PICT4512,1
2073,2023,07,08,0820,B,PICT4513,1
2074,2023,07,08,0825,B,PICT4514,1
2075,2023,07,08,0830,B,PICT4515,1
2076,2023,07,08,0835,B,PICT4516,1
2077,2023,07,08,0840,B,PICT4517,1
2078,2023,07,08,0845,B,PICT4518,1
2079,2023,07,08,0850,B,PICT4519,1
2080,2023,07,08,0855,B,PICT4520,1
2081,2023,07,08,0900,B,PICT4521,1
2082,2023,07,08,0905,B,PICT4522,1
2083,2023,07,08,0910,B,PICT4523,1
2084,2023,07,08,0915,B,PICT4524,1
2085,2023,07,08,0920,B,PICT4525,1
2086,2023,07,08,0925,B,PICT4526,1
2087,2023,07,08,0930,B,PICT4527,1
2088,2023,07,08,0935,B,PICT4528,1
2089,2023,07,08,0940,B,PICT4529,1
2090,2023,07,08,0945,B,PICT4530,1
2091,2023,07,08,0950,B,PICT4531,1
2092,2023,07,08,0955,B,PICT4532,1
2093,2023,07,08,1000,B,PICT4533,1
2094,2023,07,08,1005,B,PICT4534,1
2095,2023,07,08,1010,B,PICT4535,1
2096,2023,07,08,1015,B,PICT4536,1
2097,2023,07,08,1020,B,PICT4537,1
2098,2023,07,08,1025,B,PICT4538,1
2099,2023,07,08,1030,B,PICT4539,1
2100,2023,07,08,1035,B,PICT4540,1
